"issueKey","title","status","expectedStatus","durationMs","retries","error","attachments"
"ORI-783","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-783 - CT-ETAB-08 [R21]: Bouton Suivant + Calcul etat fiche (RG_ETAB_ETATFICHE_01)","passed","passed","7968","0","","CT-ETAB-08-evidence.png"
"ORI-783","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-783 - CT-ETAB-09 [R22]: Controles format: longueur max, dates, alphanumeriques","passed","passed","18947","0","","CT-ETAB-09-evidence.png"
"ORI-871","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-871 - CT-HAB-F5-01 [R24]: SC1: Premiere modification - compteur apparait a 1","skipped","skipped","1980","0","","CT-HAB-F5-01-blocked.png"
"ORI-871","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-871 - CT-HAB-F5-02 [R25]: SC2: Incrementation compteur - modification droit fin","skipped","skipped","1895","0","","CT-HAB-F5-02-blocked.png"
"ORI-871","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-871 - CT-HAB-F5-03 [R26]: SC3: Incrementation compteur - modification droit special","skipped","skipped","1901","0","","CT-HAB-F5-03-blocked.png"
"ORI-871","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-871 - CT-HAB-F5-04 [R27]: SC4: Decrementation compteur - retour a l etat initial","skipped","skipped","1877","0","","CT-HAB-F5-04-blocked.png"
"ORI-871","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-871 - CT-HAB-F5-05 [R28]: SC5: Compteur +2 - auto-elevation droit maitre (passage Lecture seule)","skipped","skipped","1899","0","","CT-HAB-F5-05-blocked.png"
"ORI-871","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-871 - CT-HAB-F5-06 [R29]: SC6: Compteur +2 - auto-elevation droit maitre (passage Lecture/Ecriture)","skipped","skipped","1916","0","","CT-HAB-F5-06-blocked.png"
"ORI-871","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-871 - CT-HAB-F5-07 [R30]: SC7: Droit special - pas d impact sur le droit maitre","skipped","skipped","1867","0","","CT-HAB-F5-07-blocked.png"
"ORI-871","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-871 - CT-HAB-F5-08 [R31]: SC8: Compteur = ecart par rapport a etat initial (pas cumul d actions)","skipped","skipped","1910","0","","CT-HAB-F5-08-blocked.png"
"ORI-872","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-872 - CT-HAB-F1-01 [R33]: SC1+SC2: Affichage bloc en-tete en Lecture/Ecriture (sans et avec profil inclus)","skipped","skipped","1877","0","","CT-HAB-F1-01-blocked.png"
"ORI-872","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-872 - CT-HAB-F1-02 [R34]: SC3+SC4: Affichage bloc en-tete en Lecture seule (boutons absents)","skipped","skipped","1913","0","","CT-HAB-F1-02-blocked.png"
"ORI-872","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-872 - CT-HAB-F1-03 [R35]: SC5: Clic bouton Modifier -> ouverture modale modification profil","skipped","skipped","1904","0","","CT-HAB-F1-03-blocked.png"
"ORI-872","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-872 - CT-HAB-F1-04 [R36]: SC6: Supprimer profil utilise (inclus dans autre ou affecte a un utilisateur) -> Action impossible","skipped","skipped","1919","0","","CT-HAB-F1-04-blocked.png"
"ORI-872","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-872 - CT-HAB-F1-05 [R37]: SC7: Supprimer profil non utilise - Annulation (pas de suppression)","skipped","skipped","1909","0","","CT-HAB-F1-05-blocked.png"
"ORI-872","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-872 - CT-HAB-F1-06 [R38]: SC8: Supprimer profil non utilise - Suppression confirmee (Keycloak + snackbar)","skipped","skipped","1920","0","","CT-HAB-F1-06-blocked.png"
"ORI-872","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-872 - CT-HAB-F1-07 [R39]: Navigation fil d Ariane + retour liste","skipped","skipped","1891","0","","CT-HAB-F1-07-blocked.png"
"ORI-873","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-873 - CT-HAB-F2-01 [R41]: SC1+SC2: Affichage bloc Attributions des droits + ordre des categories","skipped","skipped","1878","0","","CT-HAB-F2-01-blocked.png"
"ORI-873","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-873 - CT-HAB-F2-02 [R42]: SC3+SC4: Cas d usage SANS filtre niveau 2 (non depliable, selection directe)","skipped","skipped","1894","0","","CT-HAB-F2-02-blocked.png"
"ORI-873","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-873 - CT-HAB-F2-03 [R43]: SC5+SC6+SC7: Cas d usage AVEC filtres niveau 2 (depliable, parent non selectionnable)","skipped","skipped","1931","0","","CT-HAB-F2-03-blocked.png"
"ORI-873","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-873 - CT-HAB-F2-04 [R44]: SC8: Selection par defaut a l ouverture - premier CU sans filtre niveau 2","skipped","skipped","1873","0","","CT-HAB-F2-04-blocked.png"
"ORI-873","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-873 - CT-HAB-F2-05 [R45]: SC9: Selection par defaut a l ouverture - premier CU avec filtres niveau 2 (deploye auto)","skipped","skipped","1833","0","","CT-HAB-F2-05-blocked.png"
"ORI-873","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-873 - CT-HAB-F2-06 [R46]: SC10: Ascenseur lateral si nombre de cas d usage important","skipped","skipped","1886","0","","CT-HAB-F2-06-blocked.png"
"ORI-931","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-931 - CT-HAB-F3-01 [R48]: SC1+SC2: En-tete matrice des droits + tableau 5 colonnes avec tooltips","skipped","skipped","1917","0","","CT-HAB-F3-01-blocked.png"
"ORI-931","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-931 - CT-HAB-F3-02 [R49]: SC3+SC4+SC5: Liste droits fins, droit maitre en premier, tag profil inclus","skipped","skipped","1873","0","","CT-HAB-F3-02-blocked.png"
"ORI-931","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-931 - CT-HAB-F3-03 [R50]: SC6: Autorisations radio boutons mutuellement exclusifs + etat par defaut","skipped","skipped","1892","0","","CT-HAB-F3-03-blocked.png"
"ORI-931","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-931 - CT-HAB-F3-04 [R51]: SC7+SC8+SC9+SC10: Colonne Statut - 4 cas (Elevation possible, Eleve, Verrouille, Non renseigne)","skipped","skipped","1898","0","","CT-HAB-F3-04-blocked.png"
"ORI-931","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-931 - CT-HAB-F3-05 [R52]: SC11+SC12: Blocage du droit maitre selon autorisations des non-maitres","skipped","skipped","1886","0","","CT-HAB-F3-05-blocked.png"
"ORI-931","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-931 - CT-HAB-F3-06 [R53]: SC13: Droit maitre non herite, Statut non renseigne malgre blocage","skipped","skipped","1954","0","","CT-HAB-F3-06-blocked.png"
"ORI-933","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-933 - CT-HAB-F4-01 [R55]: SC1+SC2: Affichage tableau droits speciaux (4 colonnes + tooltips + Statut profil inclus)","skipped","skipped","1876","0","","CT-HAB-F4-01-blocked.png"
"ORI-933","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-933 - CT-HAB-F4-02 [R56]: SC3+SC4: Liste droits speciaux (nom, tooltip, ordre, tag profil inclus)","skipped","skipped","1888","0","","CT-HAB-F4-02-blocked.png"
"ORI-933","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-933 - CT-HAB-F4-03 [R57]: SC5: Autorisations radio boutons (2 colonnes) + etat defaut Non accorde","skipped","skipped","1911","0","","CT-HAB-F4-03-blocked.png"
"ORI-933","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-933 - CT-HAB-F4-04 [R58]: SC6: Statut Verrouille - droit special herite Accorde (non retirable)","skipped","skipped","1929","0","","CT-HAB-F4-04-blocked.png"
"ORI-933","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-933 - CT-HAB-F4-05 [R59]: SC7: Statut non renseigne - droit special Non accorde sur profil inclus","skipped","skipped","1917","0","","CT-HAB-F4-05-blocked.png"
"ORI-933","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-933 - CT-HAB-F4-06 [R60]: SC8: Aucun droit special attache au CU => tableau non affiche","skipped","skipped","1887","0","","CT-HAB-F4-06-blocked.png"
"ORI-1036","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1036 - CT-HAB-F6-01 [R62]: SC1: Utilisateur SANS droit acces -> menu invisible","skipped","skipped","1880","0","","CT-HAB-F6-01-blocked.png"
"ORI-1036","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1036 - CT-HAB-F6-02 [R63]: SC2: Droit LECTURE SEULE -> sticky bar absente, matrice non modifiable","skipped","skipped","1877","0","","CT-HAB-F6-02-blocked.png"
"ORI-1036","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1036 - CT-HAB-F6-03 [R64]: SC3+SC4: Droit L/E -> sticky bar presente, activation mode edition","skipped","skipped","1882","0","","CT-HAB-F6-03-blocked.png"
"ORI-1036","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1036 - CT-HAB-F6-04 [R65]: SC6 a SC9: Annulation - confirm dialog si modifs, pas de dialog si 0 modif","skipped","skipped","1853","0","","CT-HAB-F6-04-blocked.png"
"ORI-1036","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1036 - CT-HAB-F6-05 [R66]: SC10+SC11+SC12: Navigation hors ecran avec modifications non enregistrees","skipped","skipped","1818","0","","CT-HAB-F6-05-blocked.png"
"ORI-1036","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1036 - CT-HAB-F6-06 [R67]: SC13 a SC17: Drawer verification - affichage + suppression modif + blocage maitre","skipped","skipped","1880","0","","CT-HAB-F6-06-blocked.png"
"ORI-1036","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1036 - CT-HAB-F6-07 [R68]: SC18: Bouton Verifier et enregistrer inactif si compteur = 0","skipped","skipped","1858","0","","CT-HAB-F6-07-blocked.png"
"ORI-1036","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1036 - CT-HAB-F6-08 [R69]: SC19+SC20: Confirmation enregistrement (succes Keycloak + erreur technique)","skipped","skipped","1864","0","","CT-HAB-F6-08-blocked.png"
"ORI-1308","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1308 - CT-HAB-F7-01 [R71]: SC1+SC2: Droit fin non herite - transitions Non accorde <-> Lecture seule","skipped","skipped","1846","0","","CT-HAB-F7-01-blocked.png"
"ORI-1308","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1308 - CT-HAB-F7-02 [R72]: SC3+SC4: Droit fin non herite - transitions Non accorde <-> Lecture/Ecriture","skipped","skipped","1864","0","","CT-HAB-F7-02-blocked.png"
"ORI-1308","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1308 - CT-HAB-F7-03 [R73]: SC5+SC6: Droit fin non herite - transitions Lecture seule <-> Lecture/Ecriture","skipped","skipped","1833","0","","CT-HAB-F7-03-blocked.png"
"ORI-1308","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1308 - CT-HAB-F7-04 [R74]: SC7: Droit fin HERITE - elevation Lecture seule a Lecture/Ecriture (2 autorisations)","skipped","skipped","1896","0","","CT-HAB-F7-04-blocked.png"
"ORI-1308","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1308 - CT-HAB-F7-05 [R75]: SC8+SC9: Droits speciaux - transitions Non accorde <-> Accorde","skipped","skipped","1882","0","","CT-HAB-F7-05-blocked.png"
"ORI-1308","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1308 - CT-HAB-F7-06 [R76]: SC10+SC11: Enregistrement global Keycloak + aucune modif = pas d enregistrement","skipped","skipped","1878","0","","CT-HAB-F7-06-blocked.png"
"ORI-1308","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1308 - CT-HAB-F7-07 [R77]: SC12+SC13: Cascade vers profils enfants - deduplication et conservation elevation","skipped","skipped","1882","0","","CT-HAB-F7-07-blocked.png"
"ORI-1308","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1308 - CT-HAB-F7-08 [R78]: Verification droits effectifs apres reconnexion utilisateur porteur","skipped","skipped","1901","0","","CT-HAB-F7-08-blocked.png"
"ORI-657","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-657 - CT-PIM-D-01 [R80]: CA01+CA02: Acces formulaire modification (habilitations + pre-remplissage)","passed","passed","13818","0","","CT-PIM-D-01-evidence.png"
"ORI-657","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-657 - CT-PIM-D-02 [R81]: CA03+CA04+CA16: Modification nom et code avec succes + normalisation code","passed","passed","23638","0","","CT-PIM-D-02-evidence.png"
"ORI-657","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-657 - CT-PIM-D-03 [R82]: CA05 a CA08: Controles format code + unicite code/nom (frontend + backend)","passed","passed","14072","0","","CT-PIM-D-03-evidence.png"
"ORI-657","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-657 - CT-PIM-D-04 [R83]: CA09: Champs obligatoires manquants","passed","passed","13338","0","","CT-PIM-D-04-evidence.png"
"ORI-657","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-657 - CT-PIM-D-05 [R84]: CA10+CA11+CA12: Desactivation bloquee si dependances + reactivation immediate","passed","passed","3218","0","","CT-PIM-D-05-evidence.png"
"ORI-657","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-657 - CT-PIM-D-06 [R85]: CA13+CA14+CA15: Duree RDV modifiable + Fermer modale + Erreur technique","passed","passed","13786","0","","CT-PIM-D-06-evidence.png"
"ORI-657","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-657 - CT-PIM-D-07 [R86]: CA17+CA18: Perimetre marque + suppression icone/couleur -> valeurs par defaut","passed","passed","1944","0","","CT-PIM-D-07-evidence.png"
"ORI-657","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-657 - CT-PIM-D-08 [R87]: CA19 a CA22: Famille parente (desactivee si sous-familles) + conversion sous-famille/racine","passed","passed","3187","0","","CT-PIM-D-08-evidence.png"
"ORI-1065","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1065 - CT-OPT-A-01 [R89]: CA01+CA02: Affichage liste - avec habilitations (actives+inactives) vs sans habilitations (actives seules)","passed","passed","3190","0","","CT-OPT-A-01-evidence.png"
"ORI-1065","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1065 - CT-OPT-A-02 [R90]: CA03: Recherche par libelle commercial ou code (partielle, insensible casse)","passed","passed","44125","0","","CT-OPT-A-02-evidence.png"
"ORI-1065","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1065 - CT-OPT-A-03 [R91]: CA04+CA05+CA06: Filtres Statut (Actif/Inactif) + Marche + Taxe","passed","passed","3187","0","","CT-OPT-A-03-evidence.png"
"ORI-1065","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1065 - CT-OPT-A-04 [R92]: CA07: Colonne Periodicite conditionnelle (Recurrent vs Ponctuel)","passed","passed","3162","0","","CT-OPT-A-04-evidence.png"
"ORI-1065","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1065 - CT-OPT-A-05 [R93]: CA08: Conservation des filtres lors de la navigation vers fiche puis retour","passed","passed","3162","0","","CT-OPT-A-05-evidence.png"
"ORI-1065","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1065 - CT-OPT-A-06 [R94]: CA09: Acces a la consultation via fleche -> drawer lecture seule","passed","passed","3172","0","","CT-OPT-A-06-evidence.png"
"ORI-1065","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1065 - CT-OPT-A-07 [R95]: CA10: Adaptation reglementaire par pays - colonne/filtre Taxe selon pack reglementaire","passed","passed","1990","0","","CT-OPT-A-07-evidence.png"
"ORI-1065","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1065 - CT-OPT-A-08 [R96]: Bouton Reinitialiser + pagination standards Orion","passed","passed","1887","0","","CT-OPT-A-08-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-01 [R98]: CA01+CA02: Acces formulaire creation (habilitations + pre-remplissage defauts)","passed","passed","3175","0","","CT-OPT-B-01-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-02 [R99]: CA03+CA04: Creation option avec succes (statut Actif + statut Inactif)","passed","passed","12057","0","","CT-OPT-B-02-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-03 [R100]: CA05: Doublon de code bloque (message exact)","passed","passed","16654","0","","CT-OPT-B-03-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-04 [R101]: CA06: Bouton Enregistrer desactive si champs obligatoires manquants ou invalides","passed","passed","23186","0","","CT-OPT-B-04-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-05 [R102]: CA07+CA08+CA09+CA10+CA16: Controles code (filtrage auto, normalisation, min 3, max 20, backend)","timedOut","passed","45525","0","[31mTest timeout of 45000ms exceeded.[39m","/Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-fb5dc-ation-min-3-max-20-backend--orion-pipeline/test-failed-1.png | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-fb5dc-ation-min-3-max-20-backend--orion-pipeline/video.webm | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-fb5dc-ation-min-3-max-20-backend--orion-pipeline/error-context.md | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-fb5dc-ation-min-3-max-20-backend--orion-pipeline/trace.zip"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-06 [R103]: CA11+CA12: Periodicite conditionnelle (Recurrent=visible, Ponctuel=masque) + label dynamique Quantite","passed","passed","3224","0","","CT-OPT-B-06-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-07 [R104]: CA13: Quantite facturable invalide (< 1 ou > 9999)","passed","passed","35306","0","","CT-OPT-B-07-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-08 [R105]: CA14: Famille associee filtree (racines actives marque uniquement)","passed","passed","1912","0","","CT-OPT-B-08-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-09 [R106]: CA15+CA18: Annuler creation (rien enregistre) + erreur technique (modale conservee)","passed","passed","13588","0","","CT-OPT-B-09-evidence.png"
"ORI-1067","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1067 - CT-OPT-B-10 [R107]: CA17: Adaptation champ Taxe selon pack reglementaire du pays","passed","passed","1879","0","","CT-OPT-B-10-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-01 [R109]: RG_CONT_Hhebdo_13 - Controles de saisie des heures hebdomadaires (obligatoire, > 0, format, bornes)","passed","passed","1989","0","","CT-DUR-01-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-02 [R110]: RG_CONT_Hmens_14 - Calcul automatique des heures mensuelles (lecture seule)","timedOut","passed","46063","0","[31mTest timeout of 45000ms exceeded.[39m","/Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-4f9e3-s-mensuelles-lecture-seule--orion-pipeline/test-failed-1.png | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-4f9e3-s-mensuelles-lecture-seule--orion-pipeline/video.webm | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-4f9e3-s-mensuelles-lecture-seule--orion-pipeline/error-context.md | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-4f9e3-s-mensuelles-lecture-seule--orion-pipeline/trace.zip"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-03 [R111]: RG_CONT_Temps_15 - Nature du temps (plein/partiel) et effets conditionnels","passed","passed","3294","0","","CT-DUR-03-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-04 [R112]: RG_CONT_TauxP_16 - Calcul automatique du taux temps plein (%)","passed","passed","1928","0","","CT-DUR-04-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-05 [R113]: RG_CONT_ModOrg_38_V2 - Mode d'organisation du temps de travail (Forfait jours masque Intervenant)","passed","passed","3182","0","","CT-DUR-05-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-06 [R114]: RG_CONT_ATT_18 - Bloc annualisation du temps de travail (hors simulateur)","passed","passed","25965","0","","CT-DUR-06-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-07 [R115]: RG_CONT_DerogTP_39 - Derogation temps partiel < 24h (obligatoire et bloquante)","passed","passed","26788","0","","CT-DUR-07-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-08 [R116]: RG_CONT_Compl_40 - Plafond heures complementaires (calcul et visibilite conditionnelle)","passed","passed","1912","0","","CT-DUR-08-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-09 [R117]: RG_CONT_Mutuelle_42 - Alerte seuil mutuelle (< 65h/mois)","passed","passed","25176","0","","CT-DUR-09-evidence.png"
